Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year
Naz Bohannon,YSU,25,32.9,16.5,6.9,13.1,0.526,0,0.2,0.167,2.7,4.5,0.598,3,5.2,8.2,3.2,0.7,0,2.6,2.2,2021
Teddy Allen,UNL,22,27.2,16.5,6,13.3,0.449,2,5.3,0.376,2.5,3.7,0.691,1.2,3.5,4.7,1.7,1.3,0,2.5,2.2,2021
Jaylen Minnett,IUPUI,16,31.8,16.4,5.6,14.5,0.384,2.6,7.8,0.328,2.8,3.1,0.88,0.3,1.8,2.1,2.9,1.1,0.1,2.8,2.1,2021
Jaylen Forbes,TU,23,36.1,16.4,4.7,12.1,0.385,2.4,6.6,0.368,4.7,5.7,0.818,0.9,4.3,5.3,1,1.4,0.2,1.4,2.4,2021
Gerrale Gates,HC,14,32.8,16.4,6.4,13.4,0.476,0,0,0,3.7,5,0.743,2.9,4.7,7.6,1.9,0.9,0.7,2.6,1.9,2021
E.J. Stephens,LC,15,32.5,16.4,5.4,11.9,0.455,1.2,3.7,0.327,4.4,4.9,0.904,0.2,4.5,4.7,2.5,1.5,0.1,2.1,2.2,2021
Evan Mobley,USC,33,33.8,16.4,6,10.3,0.578,0.4,1.2,0.3,4.1,5.8,0.694,2.7,5.9,8.7,2.4,0.8,2.9,2.2,1.8,2021
"Duane Washington, Jr.",OSU,31,32.1,16.4,5.5,13.5,0.41,2.9,7.7,0.374,2.5,2.9,0.835,0.2,3.2,3.4,2.9,0.4,0,2.2,1.6,2021
K.J. Walton,BSU,20,29.3,16.4,6.4,11.7,0.543,0,0.2,0,3.7,4.6,0.793,2.4,3.6,5.9,1.2,1.3,0.2,2.4,2.4,2021
"Desmond Cambridge, Jr.",UNR,26,31.3,16.3,5.7,13.8,0.409,2.7,7.6,0.348,2.4,2.7,0.899,0.4,4.1,4.5,2.4,1,0.5,2,2.6,2021
Trendon Watford,LSU,28,34.5,16.3,6.1,12.6,0.48,0.6,2,0.316,3.5,5.4,0.651,1.7,5.7,7.4,2.9,1.1,0.6,2.6,2.5,2021
Tyson Etienne,WSU,22,33.8,16.3,4.8,12.9,0.371,3,7.5,0.392,3.8,5,0.757,0.6,2.8,3.4,2.5,1,0.1,1.2,1.5,2021
Spencer Rodgers,KENN,24,32.4,16.3,5.7,13.2,0.432,2.6,6.6,0.39,2.3,3,0.764,0.1,3.5,3.6,2,1.1,0.2,2.3,2.5,2021
Quincy Olivari,RU,28,28.7,16.3,5.4,13.2,0.408,3.1,7.7,0.409,2.3,2.8,0.823,0.8,4.5,5.3,1,0.3,0,1.8,1.6,2021
Camren Wynter,DREX,20,36,16.3,6.2,13.5,0.461,1.7,4.1,0.415,2.2,2.6,0.827,0.5,3.2,3.6,5.2,0.9,0.1,2.9,1.9,2021
Emanuel Miller,TAMU,17,31.1,16.2,5.9,10.3,0.571,0,0.4,0,4.5,5.5,0.817,3.1,5.2,8.2,1.4,0.8,0.1,2.7,2.1,2021
Jarred Godfrey,IPFW,23,33.8,16.2,5.6,12.1,0.464,1.9,5.2,0.361,3.1,3.9,0.809,0.5,4.9,5.4,3.8,1.6,0.3,3.3,1.5,2021
Luke Loewe,W&M,17,35.8,16.2,5.8,13.2,0.436,1.5,4.9,0.298,3.2,3.7,0.857,0.4,3.1,3.4,3.2,1.4,0,1.5,1.6,2021
Ishmael El-Amin,BSU,23,33.6,16.2,5.7,14.1,0.401,2.3,7.3,0.317,2.6,2.9,0.881,0.2,2.8,3,2.9,1.3,0.2,2.4,2.2,2021
E.J. Liddell,OSU,29,29.3,16.2,5.4,11.5,0.474,0.9,2.8,0.338,4.3,5.8,0.746,1.8,4.9,6.7,1.8,0.7,1.1,1.6,3,2021
Ledarrius Brewer,ETSU,24,31,16.2,5.9,12.6,0.469,2.5,6.4,0.386,1.9,2.7,0.703,0.8,3.8,4.5,1.5,1.5,0.5,2.8,2.1,2021
Zach Freemantle,XAV,21,31.4,16.1,6.6,12.8,0.513,1.2,3.7,0.321,1.8,3,0.594,2,7,8.9,1.4,0.7,0.9,2,2.3,2021
Anthony Tarke,CSU,22,34.8,16.1,5.5,11.6,0.473,1.1,3.5,0.321,4,7.1,0.564,1.6,6.6,8.2,3.5,2.6,1.9,3.2,2.2,2021
Javante McCoy,BU,16,31.3,16.1,6,12.4,0.485,0.9,3,0.313,3.2,4.1,0.785,1.1,3.4,4.6,2.2,0.8,0.3,1.9,1.8,2021
Blake Francis,RICH,20,33.5,16.1,5.9,13.8,0.424,2.5,6.8,0.36,2,2.6,0.75,0.3,2,2.3,2.2,1.4,0,1.7,2.4,2021
David Jean-Baptiste,UTC,22,34,16.1,6,14.1,0.428,2.7,7,0.381,1.3,1.7,0.763,0.7,2.6,3.3,2.5,1.6,0.2,2,1.9,2021
Alex Barcello,BYU,27,31.9,16.1,5.5,10.6,0.523,2,4.1,0.477,3.1,3.6,0.856,0.5,4.2,4.7,4.3,1,0,2,1.6,2021
Austin Butler,HC,16,33.6,16.1,6.1,12.4,0.495,1.7,3.7,0.458,2.1,3.5,0.607,2,6.8,8.8,1.3,1.6,0.3,2.3,2.1,2021
Tre Mann,UF,24,32.4,16,5.5,12.1,0.459,1.9,4.7,0.402,3.1,3.7,0.831,0.7,5,5.6,3.5,1.4,0.1,2.8,2.4,2021
JaQuori McLaughlin,UCSB,26,32.4,16,5.3,10.9,0.488,1.6,4,0.408,3.8,4.6,0.832,0.7,2.8,3.5,5.2,1.5,0.2,2,1.5,2021
Sam Hauser,UVA,25,34.2,16,5.9,11.7,0.503,2.5,6,0.417,1.7,1.9,0.896,0.8,6,6.8,1.8,0.6,0.4,1,1.6,2021
Javonte Smart,LSU,28,35.4,16,5.8,12.6,0.46,2.5,6.2,0.402,1.9,2.3,0.857,0.3,3.4,3.7,4,1.3,0.1,2.6,1.6,2021
D.J. Stewart,MSU,33,35,16,5.6,13.8,0.41,1.6,4.6,0.344,3.2,3.9,0.806,0.5,2.9,3.4,3.1,1.4,0.2,3.1,1.5,2021
Johnny Juzang,UCLA,27,32.1,16,5.9,13.4,0.441,2,5.8,0.353,2.1,2.4,0.877,0.9,3.3,4.1,1.6,0.8,0.3,1.6,1.9,2021
Chauncey Hawkins,SFC,16,29.1,16,5.4,11.7,0.465,1.3,3.5,0.375,3.8,5.2,0.735,0.3,2.4,2.8,4.4,1.6,0.3,2.3,1.9,2021
Michael Green III,BU,21,33.9,16,4.9,13.1,0.373,1.9,5.9,0.325,4.3,5.5,0.783,0.8,2.9,3.7,3.7,1.3,0.1,3.6,1.9,2021
Pedro Bradshaw,BU,22,29.5,16,5.5,11,0.5,0.8,2.3,0.36,4.1,5,0.835,1.7,5.1,6.9,2.5,1.7,0.5,1.9,1.5,2021
"Tray Maddox, Jr.",CSUF,16,34.1,15.9,5.6,12.5,0.45,2.6,6.3,0.406,2.1,3.2,0.667,0.1,2.4,2.5,2.3,0.8,0.1,1.9,2,2021
David Roddy,CSU,28,31.4,15.9,5.5,10.8,0.512,0.7,2.6,0.278,4.1,5.3,0.789,2.1,7.3,9.4,2.6,0.9,0.7,2.3,1.9,2021
"Shaun Doss, Jr.",UAPB,25,34.2,15.9,5.2,13.5,0.385,1.1,3.9,0.278,4.4,6.4,0.689,1.4,5.1,6.5,1.4,0.9,0.7,3,2.8,2021
Bodie Hume,UNC,21,32.3,15.9,5.5,12,0.46,2.5,6.4,0.393,2.3,4.3,0.538,1.5,5.6,7.1,1.2,1.2,1.2,2.5,2.8,2021
Tajion Jones,UNCA,20,33.5,15.9,5.6,11.6,0.478,3.4,8,0.425,1.4,2.2,0.651,0.9,3.1,4,0.9,0.9,0.6,1,1,2021
Eral Penn,LIU,18,31,15.9,5.7,10.3,0.557,0.6,1.7,0.323,3.9,6.3,0.614,3.9,6.6,10.4,1.2,1.9,1.6,1.2,2.7,2021
Keon Clergeot,SELU,24,32,15.9,4.1,10,0.407,1.3,3.9,0.333,6.4,8,0.802,0.8,2.3,3,2.2,1,0.1,3.4,3,2021
MaCio Teague,BU,30,31.1,15.9,5.9,12.3,0.478,2,5.1,0.395,2.1,2.6,0.831,1.3,2.6,4,1.7,0.8,0.4,1.1,0.9,2021
Makuach Maluach,UNM,22,30.2,15.9,5.8,13.1,0.443,1.1,3.7,0.296,3.1,4.4,0.719,1.3,4.8,6.1,1.9,1,0.5,2.6,2.6,2021
Gavin Kensmil,SFA,21,28.6,15.9,5.8,9.2,0.632,0,0.1,0,4.2,6.6,0.64,3.1,4,7.1,1.2,1.4,0.2,2.2,2.6,2021
Tanner Holden,WRST,24,34.2,15.8,5.4,10.3,0.52,0.5,1.8,0.302,4.5,5.7,0.796,2.6,4.7,7.3,2.7,0.9,0.1,1.6,1.6,2021
Marcus Zegarowski,CU,29,33.6,15.8,5.6,12,0.464,2.8,6.6,0.421,1.9,2.4,0.786,0.3,3.3,3.6,4.3,1.3,0.1,2.1,1.9,2021
"Dwight Murray, Jr.",RU,23,37.2,15.8,5.7,12.4,0.46,1.5,3.7,0.417,2.9,3.4,0.859,0.5,5.4,6,4.1,1,0,2.8,1.8,2021
Miles McBride,WVU,29,34.2,15.8,5.4,12.5,0.43,1.6,3.8,0.414,3.4,4.2,0.813,1.2,2.7,3.9,4.9,1.9,0.3,1.8,1.7,2021
Marques Warrick,NKU,25,32.4,15.8,5.8,12.9,0.453,2.1,5.9,0.361,2,2.4,0.817,0.7,1.8,2.5,1.8,0.8,0.2,1.6,1.4,2021
"Wendell Green, Jr.",EKU,29,30.5,15.8,5.4,13.8,0.396,1.7,4.6,0.364,3.2,4.2,0.769,0.6,2.8,3.4,5,1.6,0.1,2.8,2,2021
Jordan Miller,GMU,20,33.1,15.8,5.9,12.8,0.463,1.2,3.6,0.333,2.8,3.6,0.775,2.4,3.7,6.1,2,1,0.4,1.9,1.6,2021
Rocky Kreuser,NDSU,27,30.1,15.7,5.3,11.4,0.461,1.8,4.9,0.366,3.4,4,0.853,1.3,5.7,7,1.6,0.6,0.7,1.7,2.7,2021
Jeremiah Robinson-Earl,VILL,25,34.4,15.7,6.2,12.5,0.497,0.9,3.3,0.28,2.4,3.4,0.714,2.5,6,8.5,2.2,1,0.6,1.6,2.3,2021
R.J. Nembhard,TCU,24,35,15.7,5.3,13.3,0.4,1.5,4.5,0.339,3.5,4.5,0.778,0.5,3.8,4.3,4,1.1,0.2,3.6,1.7,2021
Darian Adams,JSU,27,34,15.7,5.2,12.1,0.428,2.3,6.2,0.369,3,4,0.766,0.7,3.9,4.6,3.1,1,0,2.8,1.9,2021
Jason Preston,OU,20,34.5,15.7,6.4,12.4,0.514,1.6,4.1,0.39,1.4,2.4,0.596,1.1,6.2,7.3,7.3,1.5,0.3,3,1.4,2021
Malik Curry,ODU,20,32.4,15.7,5.5,12.1,0.456,1,2.9,0.328,3.8,4.4,0.852,0.6,3.1,3.7,3.6,1.9,0.3,3,2,2021
Hunter McIntosh,ELON,19,32.9,15.7,5.1,13.1,0.391,2.7,7.7,0.354,2.7,3.1,0.897,0.7,2.5,3.2,2.3,0.7,0.1,2.1,2.3,2021
Damion Rosser,UNO,25,34.4,15.7,6.2,11.9,0.52,0.2,1.2,0.167,3.1,4,0.77,1.4,6,7.4,3.2,1.2,0.8,2.4,2.8,2021
Ethan Thompson,OSU,33,33.8,15.7,4.9,12.1,0.404,1.4,4.3,0.329,4.5,5.5,0.813,0.8,3.2,4,3.9,1.2,0.4,2.6,2.4,2021
Ibi Watson,DAY,24,37,15.7,5.4,11.5,0.466,2.6,6.2,0.416,2.3,3.1,0.757,0.5,3.6,4.1,1.9,0.5,0.3,1.8,1.4,2021
Jamison Overton,UVU,19,30.6,15.6,5.8,11.5,0.507,0.3,1.2,0.227,3.7,6.2,0.598,1.1,3.1,4.2,2.2,1.4,0.9,2.5,3.2,2021
K.J. Williams,MSU,26,28.5,15.6,6.3,11.1,0.567,1,2.4,0.413,2,3,0.667,2.6,5.9,8.5,1,1,0.6,2.1,2.6,2021
Javion Hamlet,UNT,28,32.9,15.6,5.4,12.4,0.434,1,2.8,0.377,3.8,4.3,0.883,0.4,3.3,3.8,4.5,0.5,0,2.4,2.1,2021
Mike Bothwell,FU,25,32.3,15.6,5.9,12.2,0.484,1.2,4.3,0.278,2.6,3.2,0.825,1.5,3.4,4.9,2.9,1.6,0.2,2.2,2.1,2021
Bul Kuol,UDM,22,36.1,15.6,5.4,11.8,0.458,2.5,5.9,0.415,2.3,3,0.785,1.2,3.6,4.8,2,1.3,0.5,2.3,2.3,2021
Trey Woodbury,UVU,22,32,15.6,5.3,11.3,0.472,1.6,4.4,0.365,3.4,4,0.831,0.4,3.6,4,3.8,0.9,0.3,2.8,3,2021
Zep Jasper,C of C,19,32.6,15.6,5.7,13,0.437,2,5.8,0.345,2.2,2.5,0.875,0.8,2.9,3.7,2.6,0.8,0.1,1.3,2.1,2021
James Akinjo,U of A,26,34.9,15.6,4.8,12.6,0.379,2,5,0.408,4,4.9,0.819,0.3,2,2.3,5.4,1.4,0,2.3,2,2021
Meikkel Murray,CMU,23,31,15.6,6.4,12.3,0.519,0.2,0.7,0.267,2.6,4,0.659,2.1,4,6.1,1.3,1.1,0.1,2.4,1.6,2021
Ezra Manjon,UCD,18,34,15.6,5.5,13,0.423,0.5,2.2,0.225,4.1,4.7,0.869,0.6,1.9,2.5,3.3,0.9,0.2,2.3,2,2021
Trevion Williams,PU,28,25.1,15.5,6.8,13,0.525,0,0.1,0,1.9,3.8,0.5,3.7,5.4,9.1,2.3,0.7,0.6,2.4,2.9,2021
Rasir Bolton,ISU,21,33.1,15.5,5.6,12.1,0.459,1,3.3,0.314,3.3,4,0.843,0.4,4.3,4.8,3.9,1.3,0.1,3.2,2.5,2021
Darius McGhee,LIB,29,30.2,15.5,5.4,12,0.452,3.3,8,0.408,1.4,1.7,0.854,0.4,4,4.4,2.1,0.8,0.4,1.3,1.4,2021
Mac McClung,TTU,29,30.4,15.5,5.1,12.2,0.419,1.6,4.7,0.343,3.7,4.7,0.793,0.4,2.3,2.7,2.1,0.8,0.3,1.9,1.9,2021
Ramiir Dixon-Conover,SFU,18,33.6,15.5,5.4,12.6,0.432,1,3.4,0.295,3.6,4.8,0.747,1.3,4.3,5.6,4.4,1.9,0.2,3.4,2.8,2021
"Troy Baxter, Jr.",MSU,22,26.9,15.5,5.3,12.4,0.426,1.9,5.5,0.35,3,4.1,0.744,1.2,3.1,4.4,1,0.6,1.6,2.1,2.7,2021
Noah Gurley,FU,25,29.2,15.4,5.8,12,0.488,1.5,4.5,0.339,2.2,3.2,0.691,1.2,4.6,5.8,2.5,0.9,1.1,2.3,2.4,2021
Matt Mitchell,SDSU,25,29.7,15.4,4.6,10.6,0.436,1.2,3.7,0.337,4.9,6.1,0.809,0.9,4.6,5.6,2,1.4,0.2,2.3,2.3,2021
Quade Green,UW,25,31.7,15.4,5.7,13.3,0.428,1.4,4.6,0.313,2.6,3,0.868,0.4,2.6,3,3.6,1.1,0,3.5,2.5,2021
Baylor Scheierman,SDSU,23,35.3,15.4,5.2,10.4,0.498,2.5,5.7,0.438,2.6,3.1,0.845,0.6,8.7,9.2,4,1,0.2,2,1.2,2021
Ty Rowell,CBU,23,36.7,15.4,4.9,12.1,0.405,2.4,6,0.403,3.2,4.2,0.76,0.5,1.4,1.9,5.8,0.7,0,2.4,2.2,2021
Troy Green,UNO,25,32.4,15.4,5.4,11,0.491,0.5,1.6,0.333,4,5,0.802,1.1,4.4,5.6,2.5,1.2,0,3.1,2.8,2021
Jahvon Henry-Blair,GU,25,34.7,15.4,5.1,13,0.393,2.6,7.5,0.351,2.5,2.9,0.849,0.6,3,3.6,3.6,0.7,0,2.5,1.6,2021
Aaron Henry,MSU,28,32.4,15.4,5.8,13,0.449,0.9,2.9,0.296,2.9,3.8,0.762,1.4,4.3,5.6,3.6,1.3,1.3,2.9,2.2,2021
Cameron Johnson,SFA,21,30.6,15.3,5.6,10.6,0.532,1.2,3.1,0.379,2.9,4.2,0.693,0.7,3.8,4.5,1.9,1.2,0.2,2,2,2021
M.J. Randolph,FAMU,18,37.4,15.3,5.8,12.6,0.46,0.1,0.3,0.333,3.7,5.6,0.653,1.2,5.3,6.4,4.4,1.7,0,2.9,1.9,2021
Marcus Weathers,DUQ,18,29.6,15.3,5.5,11.4,0.481,0.7,2.3,0.31,3.6,5.7,0.637,2.7,4.8,7.5,1.5,0.9,0.7,2.3,2.4,2021
Marques Wilson,LU,15,32.3,15.3,6,13.6,0.441,1.1,3.5,0.321,2.2,3.3,0.673,0.9,3.2,4.1,2.8,1.6,0.3,2.5,2.6,2021
Ryan Allen,UD,15,35.7,15.3,5.2,12.8,0.406,2,6.8,0.294,2.9,4.5,0.647,0.3,2.5,2.8,2.7,0.3,0.2,2.4,2.6,2021
Isaiah Stevens,CSU,28,35.1,15.3,5.4,11.6,0.465,1.8,4.2,0.427,2.8,3.2,0.865,0.5,3.8,4.3,5.4,1.1,0.1,3.1,2,2021
A.J. Walker,AF,25,36.4,15.3,5.5,11.8,0.463,2.1,5.3,0.391,2.3,3,0.76,0.4,2.6,3,2.6,1.6,0.2,2,2,2021
Myreon Jones,PSU,25,30.2,15.3,5.1,12.9,0.394,2.4,6.1,0.395,2.7,3.5,0.773,0.8,1.9,2.7,2,1.3,0.1,1.2,1.4,2021
Josh Mballa,UB,22,29.3,15.3,5.5,11.2,0.486,0.2,0.9,0.25,4.1,6.1,0.679,4.3,6.5,10.8,1.9,1.5,0.5,2.4,2.5,2021
Marvin Johnson,EIU,26,30.4,15.3,6.1,13.3,0.455,1,3.3,0.306,2.1,2.9,0.733,1.3,4,5.2,4.7,1.9,0.6,4.5,2.6,2021
Montre Gipson,TSU,19,32.7,15.3,5.6,10.2,0.549,1.4,2.7,0.5,2.7,3.2,0.852,0.8,3.1,3.8,3,1.4,0,1.3,1.2,2021
Devontae Shuler,UM,27,32.9,15.3,5.6,13.6,0.409,2,5.8,0.34,2.2,2.9,0.766,0.6,2.4,3,3.3,1.6,0.1,2.4,1.4,2021
Jawaun Daniels,PVAMU,21,30.3,15.2,6,11,0.541,1.7,4,0.429,1.6,2.5,0.642,1.4,4.7,6.1,1,0.9,0.4,1.8,2,2021
McKinley Wright IV,CU,32,32.5,15.2,5.6,11.6,0.48,0.9,2.9,0.301,3.2,3.8,0.844,0.8,3.5,4.3,5.7,1.1,0.3,2.1,1.6,2021
Jose Alvarado,GT,26,37.1,15.2,5.4,10.8,0.504,1.8,4.5,0.39,2.6,3.1,0.838,0.7,2.7,3.5,4.1,2.8,0,2,2.3,2021
Tareq Coburn,HOF,21,33.2,15.2,4.3,9.9,0.438,2.5,6.4,0.396,4,4.9,0.824,1.1,2.6,3.8,0.9,1.2,0.8,1.3,2.3,2021
Keve Aluma,VT,22,30.6,15.2,5.4,11,0.49,0.9,2.6,0.351,3.5,4.9,0.722,2.5,5.4,7.9,2.2,0.7,1.3,1.9,2.4,2021
Ty Groce,EMU,18,33,15.2,5.8,11,0.53,0.9,2.6,0.34,2.6,3.6,0.723,1.8,5.1,6.9,2,1.3,0.8,1.7,2.6,2021
Josip Vrankic,SCU,20,29.4,15.2,5.3,12,0.444,0.6,2.7,0.226,4,5.6,0.705,1.6,6.7,8.2,1.9,1,0.4,2.7,2.4,2021
Nick Muszynski,BEL,27,25.1,15.1,5.9,10,0.587,0.1,0.5,0.143,3.4,4.6,0.734,1.3,4.2,5.6,1.7,0.2,1.6,1.4,1.7,2021
Collin Welp,UCI,27,26,15.1,5.7,12,0.478,0.7,2.1,0.339,3,3.6,0.816,1,6.5,7.6,1.5,1.2,0.6,1.5,1.6,2021
Eric Ayala,UMD,29,33.5,15.1,4.8,11,0.437,2,5.8,0.337,3.6,4.3,0.831,0.5,3.8,4.3,2.2,1.2,0.1,1.7,1.4,2021
Damian Chong Qui,MSMU,23,36.8,15.1,4.8,12.7,0.375,1.6,4.8,0.336,3.9,4.9,0.804,0.2,4,4.2,5.3,0.9,0.1,2.7,2.2,2021
Bryson Williams,UTEP,24,31.3,15.1,5.9,12.2,0.481,0.8,2.8,0.279,2.5,3,0.836,1.7,5.7,7.4,0.9,0.6,0.5,1.8,2.7,2021
D.J. Horne,ISU,24,29.9,15.1,5.5,12.4,0.446,2.5,6,0.424,1.5,1.7,0.854,0.3,3.5,3.7,2.7,1.5,0.2,2.3,2.3,2021
Grant Basile,WRST,24,27.1,15,5.7,9.3,0.617,0.8,1.8,0.476,2.8,4.2,0.663,2.2,4.9,7,1.7,0.5,1.6,1.8,2.2,2021
Michael Devoe,GT,26,34.9,15,5.2,11.5,0.456,2.2,5.6,0.4,2.3,3.1,0.753,0.7,3.6,4.3,3.4,1.3,0.3,2.6,1.7,2021
Brandon Rachal,TU,23,31.5,15,5.3,12,0.442,1.4,4.4,0.314,3,4.1,0.726,1.7,5.5,7.2,2.2,1.6,0.8,2.5,2.9,2021
"Cedric Henderson, Jr.",CAM,27,32.6,15,5.6,11.2,0.503,0.7,2.8,0.267,3,4,0.757,0.8,3.6,4.4,1,1.3,1.1,2.1,2.5,2021
Josiah Allick,UMKC,22,26.9,15,6,10.5,0.573,0.7,2,0.356,2.2,3.4,0.649,1.9,4.1,6,1.2,0.9,0.3,2,3,2021
Khalil Shabazz,USF,25,29.8,15,5.1,13.9,0.365,2.5,7.5,0.33,2.4,3.1,0.766,0.7,2.8,3.6,1.7,1.9,0,1.7,2.2,2021
Myles Carter,DESU,18,29.7,15,5.4,13,0.419,1.2,3.9,0.314,2.9,3.3,0.881,1.7,3.3,5,1.7,0.8,0.5,2.4,2.8,2021
"Jermaine Jackson, Jr.",LIU,15,33.3,15,4.6,12.5,0.367,2.4,7.1,0.34,3.4,3.9,0.864,0.6,2,2.6,3.5,1,0.1,2.7,1.9,2021
Cameron Krutwig,L-IL,30,28.5,15,6.4,11.1,0.574,0,0,0,2.2,3.3,0.684,2.4,4.6,7,3,1.1,1.1,2.1,1.2,2021
Davion Buster,LU,23,33.9,15,5,13,0.387,3,8,0.38,1.8,1.9,0.955,0.4,1.8,2.2,1.5,1.2,0,1.7,1.5,2021
Corey Allen,GSU,22,31.8,15,5,11.3,0.444,2.8,6.6,0.425,2.1,2.5,0.839,0.5,3.5,4.1,2.7,0.8,0.1,1.9,2,2021
Neemias Queta,USU,29,30,14.9,5.8,10.3,0.559,0,0.1,0,3.4,4.8,0.707,2.9,7.3,10.1,2.7,1.1,3.3,2.4,2.4,2021
Jake Stephens,VMI,25,31.5,14.9,4.9,10.4,0.467,1.4,4.3,0.315,3.8,4.7,0.812,1.2,6.6,7.8,3.4,0.7,1.6,2.4,2,2021
Te'Jon Lucas,UWM,22,32,14.9,5,12.9,0.392,1.1,4.1,0.275,3.7,5,0.73,0.7,3.9,4.6,5.8,1.1,0.3,3.1,2.7,2021
Jared Rhoden,SHU,27,34.6,14.9,5,11.7,0.429,1.4,4.5,0.303,3.5,4.2,0.833,1.5,5.2,6.7,1.9,1.2,0.4,1.8,2.1,2021
Devante Carter,NSU,25,32.6,14.9,5.4,13.2,0.409,0.4,1.9,0.234,3.6,5.3,0.689,0.9,4.2,5.1,4,1.1,0.4,2.3,1.8,2021
DeJuan Clayton,CSU,16,36.7,14.9,3.8,10.8,0.353,1.4,4.9,0.282,5.9,7.5,0.783,0.3,3.5,3.8,5.2,1.6,0,2.8,2.2,2021
Tre King,EKU,28,27.8,14.9,6.1,12.4,0.491,0.7,2,0.339,2,3,0.679,2,4.2,6.2,1,1.5,1.2,2,3.5,2021
Cam Holden,UTM,21,27.4,14.9,4.7,11.2,0.417,0.5,1.9,0.25,5,7,0.726,4,4.3,8.3,2,1.7,0.3,2,3,2021
Ron Harper,RU,27,32,14.9,5.4,12.3,0.441,1.7,5.4,0.31,2.4,3.2,0.736,1,4.9,5.9,1.6,0.7,0.6,1.1,1.9,2021
Travis Atson,SFC,19,30.2,14.8,5.7,11.3,0.509,1.6,4.1,0.397,1.7,2.1,0.825,1.7,5,6.7,2,1.4,0.2,2.2,2.3,2021
Pedro Castro,HCU,25,30,14.8,5.4,11.4,0.475,2,4.1,0.48,2.1,2.4,0.881,1.5,5.8,7.3,1.7,1.5,1.1,2.5,1.4,2021
Joe Wieskamp,UI,31,29.3,14.8,5.2,10.6,0.491,2.4,5.1,0.462,2.1,3.1,0.677,1.2,5.5,6.6,1.7,0.9,0.3,1.4,1.5,2021
"David Jenkins, Jr.",UNLV,27,29,14.8,5.1,12.7,0.399,2.7,6.7,0.409,1.9,2.4,0.773,0.4,2,2.4,1.6,0.4,0.1,1.7,2.1,2021
Josh Jefferson,UWGB,21,27.1,14.8,4.9,12.5,0.388,2.3,6.7,0.34,2.8,3.6,0.763,0.7,2.6,3.3,2.7,1,0.3,1.9,1.7,2021
Marcus Williams,UW,25,31.1,14.8,5.1,11.2,0.452,1.4,4.4,0.33,3.2,4.5,0.705,0.2,2.3,2.5,4.3,1.4,0.2,3,2.1,2021
Fatts Russell,URI,23,33.3,14.7,4.1,12.1,0.337,1,4.4,0.235,5.5,6.9,0.799,0.4,4.1,4.5,4.5,1.9,0.1,2.3,2,2021
Tevin Brown,MSU,26,35.5,14.7,5.1,12.1,0.422,2.8,7.5,0.372,1.7,2.3,0.721,0.5,5.3,5.9,4.3,1.4,0.6,1.6,1.4,2021
Will Carius,WIU,22,31.9,14.7,4.6,11,0.421,2.4,6,0.398,3,4,0.761,1.9,3.2,5.1,0.9,0.7,0.6,1.4,2.6,2021
Amin Adamu,MSU,22,30.8,14.7,5.5,11.4,0.484,0.6,1.6,0.371,3.1,3.9,0.802,1,4,5,1.5,1.6,0.2,2.7,2.5,2021
Ty Gadsden,UNCW,16,33.9,14.7,4.2,10.5,0.399,2.1,6.1,0.337,4.3,4.5,0.944,0.8,2,2.8,1.8,0.8,0.1,1.3,2.9,2021
Darius Perry,UCF,19,31.6,14.7,4.7,11.6,0.405,2.3,6.1,0.383,3,3.5,0.864,0.5,3.1,3.6,3.4,1.3,0.2,2.6,2.6,2021
Torrey Patton,CSU,27,31.6,14.7,5.5,11.9,0.463,1.1,3.9,0.288,2.6,4,0.654,1.7,6.3,8,2.7,0.9,0.1,2.4,2.1,2021
Elijah Pepper,UCD,18,33.1,14.7,5.3,11.9,0.442,2.1,4.6,0.446,2.1,2.4,0.86,1.2,3.8,5,1.1,2.1,0.2,2.2,1.8,2021
Michael Carter III,LBSU,13,32.3,14.6,4.5,9.6,0.464,1.2,3.2,0.381,4.5,6.5,0.69,0.8,2.8,3.6,2.3,1.3,0.2,2.9,2.8,2021
DeMarkus Lampley,SHSU,28,29.7,14.6,5,11,0.453,2.8,6.9,0.399,1.9,2.3,0.844,0.6,3.2,3.8,1.1,1,0.2,1.1,1.5,2021
Ty Gordon,NSU,25,32.5,14.6,5.4,12.1,0.447,2.5,7.5,0.337,1.3,2.1,0.615,0.6,3,3.6,3.7,1,0,2.3,1.6,2021
Kobe Nwandu,NU,20,34.1,14.6,5.1,11.7,0.438,1.1,3,0.367,3.3,4.8,0.695,0.7,2.4,3.1,2.6,1,0.4,2.2,2.3,2021
Jordan Whitfield,CAM,27,35.4,14.6,5.3,10.8,0.486,1.9,4.3,0.427,2.2,2.7,0.822,0.3,2.5,2.9,2.8,1,0,2.5,2,2021
Orlando Robinson,CSUF,24,31.9,14.6,4.9,11,0.443,0.6,1.9,0.333,4.2,5.8,0.721,2.8,6.4,9.2,2.1,0.9,0.8,3.1,2.4,2021
Prentiss Hubb,ND,26,36.8,14.6,5.2,13.2,0.392,2.5,7.3,0.342,1.8,2.3,0.78,0.7,2.5,3.2,5.8,0.7,0.3,3.2,1.6,2021
