Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Mason Faulkner,WCU,0.546,0.479,149.8,2.8,16.8,10.1,34.4,17,1.9,0.2,28.6,1.8,1.4,112.3,101.3,11.1,397.9,22.8,2020
Tanner Holden,WRST,0.642,0.642,164.4,8.5,15,11.9,10,14.3,2.4,1.2,17.6,-1.6,1.7,125.1,94.3,30.8,351,22.8,2020
Brady Manek,OU,0.58,0.554,161.2,5,16.1,10.8,6.4,6.3,0.9,4.2,22.3,-0.8,1.3,117.7,97.6,20.2,338.6,22.8,2020
Jericho Sims,UT,0.653,0.658,125,12.4,22.7,17.6,6.4,16.8,0.9,4.5,17.3,-3.8,1.5,120,91.8,28.3,251.1,22.8,2020
Lucas N'Guessan,ETSU,0.665,0.644,166.1,10.3,22.2,16.3,4.7,17.9,1.1,6.4,19.3,-5.3,1.7,121.2,90.6,30.6,264.6,22.8,2020
Kamar Baldwin,BU,0.51,0.469,160,1.9,15.4,9,23.8,11.2,2.1,2.1,31.1,0.6,1.1,106.4,94.4,11.9,303.3,22.8,2020
Elijah Hughes,SU,0.561,0.511,158.2,1.3,13.2,7.4,20.1,11.9,1.8,2.9,26.6,0,1.3,113,101.9,11.2,390.8,22.7,2020
Bryce Hamilton,UNLV,0.526,0.498,147.1,6.9,16.4,11.6,13,12.4,1.6,0.8,32.2,-4.6,1.2,106,102.5,3.5,255,22.7,2020
Damani Applewhite,SCSU,0.598,0.53,226.7,8.8,15.8,12.3,6.2,9.9,0.9,1.7,20.9,-2.3,1.6,124.2,107.1,17.1,302.1,22.7,2020
Taze Moore,CSUB,0.552,0.531,149.4,5.1,13.6,9.2,17,15.1,2.9,4.8,25.1,-2.5,1.3,109,97.9,11.1,238.3,22.7,2020
Kessler Edwards,PU,0.607,0.574,166,8.5,17.9,13.1,8.1,10.8,1.6,6.1,19,-1.4,1.4,122,102.6,19.3,418.5,22.7,2020
Tyrik Armstrong,TSU,0.572,0.515,174.4,2.4,10.9,6.6,31.8,16,3.3,0,23.6,1.2,1.3,113.8,98.1,15.7,281.9,22.6,2020
Kareem Reid,GWU,0.615,0.645,158.9,12.7,12,12.3,4,14.6,1.9,11.3,19.4,-4.3,1.5,115.1,99.1,16.1,170.3,22.6,2020
Solomon Young,ISU,0.588,0.54,157.3,8.6,12.7,10.7,7,12.2,1.8,4.6,22.6,-3.3,1.4,115.8,103.1,12.6,219.4,22.6,2020
Chudier Bile,NSU,0.59,0.544,159.4,8.4,23.3,16.4,13.8,24.6,1.6,6,31,-11.2,1.5,99.6,93.4,6.1,259.4,22.5,2020
Justin Turner,BGSU,0.541,0.48,163.9,2.7,11.8,7.2,16.5,10.7,1.4,0.8,28.8,-1.2,1.3,110.8,103.1,7.7,250,22.5,2020
Garrison Brooks,UNC,0.564,0.537,146.1,9.5,16.7,13,12.2,12.1,0.9,1.7,23.2,-2.1,1.4,115.2,103.3,11.9,396.3,22.5,2020
Ruot Monyyong,UALR,0.594,0.584,138.3,8.3,26.6,17.8,9.5,13.3,1.7,7.1,17.9,-1.6,1.5,117.3,92.6,24.7,424.4,22.4,2020
Jalen Hill,UCLA,0.599,0.533,127,12.2,22.4,17.2,10.7,19.8,1.5,5.4,19.9,-4.5,1.6,114.1,96.4,17.6,270.6,22.4,2020
Andre Jones,NSU,0.565,0.547,155.8,3.4,8.9,6.1,22.6,15.7,3.2,1.8,25.1,-0.7,1.2,109.7,95.4,14.3,237.5,22.4,2020
L.J. Thorpe,UNCA,0.555,0.516,157.6,6.6,21.5,13.6,16.1,16.6,2.7,0.6,26.4,-3.3,1.4,107.1,101.9,5.2,295.5,22.4,2020
Ben Drake,PC,0.635,0.624,167.7,11.5,21.4,16.5,6.1,17.5,0.6,2.4,22.9,-6.2,1.5,112.7,107.9,4.9,220.1,22.4,2020
Elijah Pemberton,HOF,0.568,0.515,168.4,5.4,12.4,8.9,10.7,10.1,2.1,0.6,24,-1.3,1.3,118.4,100.6,17.8,382.4,22.4,2020
Tommy Burton,CCU,0.569,0.514,131.1,13.1,18.1,15.6,9.3,18.6,2.6,3.8,22.7,-5.7,1.4,110.5,100.2,10.3,307.5,22.4,2020
Marcus Sheffield,ELON,0.535,0.487,163.8,2.4,16.6,9.2,21,10.4,1.5,1.4,30.6,-0.4,1.2,107.5,105.9,1.6,353,22.4,2020
Myles Johnson,RU,0.563,0.602,96.5,15.6,20.6,18.2,8.2,17.7,1.3,7.7,18,-3.6,1.4,110,88.2,21.8,297.5,22.3,2020
Jacob Gilyard,RICH,0.607,0.571,163.7,1.3,8,4.8,27.7,15.6,5,0.5,17.7,5.1,1.4,120.7,93,27.8,416.6,22.3,2020
Alonzo Sule,TSU,0.592,0.561,128.1,10.3,21,15.7,5.8,13.5,1.1,2.8,24.3,-4.8,1.4,113.3,92.5,20.9,160.8,22.3,2020
Stefan Gonzalez,UCD,0.685,0.675,173.3,2.2,14.7,8.6,9.4,7.7,0.9,0.3,19.4,0.2,1.5,131.8,107.4,24.4,232.6,22.3,2020
Brandon Johnson,WMY,0.539,0.488,153,7.1,21.9,14.7,7.7,11.3,0.9,3.4,26.7,-3.7,1.3,107.5,100.5,7,335.8,22.3,2020
Nate Watson,PROV,0.527,0.511,107.6,15.3,11.8,13.7,6.7,10.8,1.8,3.4,24.9,-3.7,1.3,110.2,98.6,11.6,161.8,22.3,2020
Dimencio Vaughn,RU,0.569,0.539,155.4,5.8,17.3,11.6,12.9,14.5,3.2,3.1,23.2,-2.9,1.4,110.2,92.6,17.6,339.3,22.3,2020
Lamar Stevens,PSU,0.502,0.45,140.5,4.2,19.4,11.8,14.8,12.2,2,3.8,31.3,-3.2,1.2,101.4,93.2,8.2,327,22.3,2020
Dwight Wilson III,JMU,0.534,0.534,104.2,14.5,30.3,22.2,4.7,14.1,1.2,1.2,23,-5.1,1.2,105.4,105.8,-0.4,246.4,22.3,2020
Nico Carvacho,CSU,0.552,0.564,105.4,13.1,30.4,22,13.1,18.6,1.6,2.3,25.2,-5,1.5,104.5,97.2,7.4,385.8,22.3,2020
Ivan Gandia-Rosa,UNF,0.605,0.563,171.1,2.3,8.9,5.7,36.2,16.8,1.8,0.1,21.1,5.9,1.4,124.8,107.5,17.3,406.4,22.2,2020
Filip Rebraca,UND,0.6,0.583,135.9,9.5,22.1,16,10.6,16.4,0.9,3,22.3,-3.9,1.4,112.6,103.1,9.5,389.4,22.2,2020
Tyzhaun Claude,MSU,0.585,0.597,109.7,12.1,19.9,16,5.5,15.3,1.4,3,22,-5.1,1.4,109,98.8,10.2,236.3,22.2,2020
Harald Frey,MSU,0.573,0.49,161.7,1.2,12.1,7,28.3,14.6,2.4,0.2,25,1.6,1.4,113.3,98.7,14.5,362.5,22.2,2020
Jalen Dupree,SU,0.589,0.535,173.4,11.5,20.5,16.1,3.3,12.9,0.9,4.6,20.8,-4.3,1.4,116.9,107.2,9.7,307.6,22.2,2020
Jaylan Gainey,BU,0.69,0.685,137.2,8.8,19.8,14.1,4.1,17,1.3,12,12.8,-3.2,1.6,124.3,92.7,31.6,201,22.2,2020
Yanni Wetzell,SDSU,0.616,0.606,155.2,10.4,17.5,14.1,9.7,17.1,1.8,2.9,21.5,-3.9,1.5,115.3,89.3,26,304.4,22.1,2020
Jalen Crutcher,DAY,0.626,0.583,176,1.8,9.2,5.9,25.5,14.7,1.5,0.4,22.1,3.7,1.4,123.7,98.1,25.6,346.4,22.1,2020
Martins Igbanu,TU,0.61,0.567,158.5,7.2,14.8,11.1,7.7,15.8,1.2,1.5,26.2,-6,1.7,111.8,95.5,16.2,241,22.1,2020
Andre Adams,SUU,0.638,0.637,124.8,11.4,22.2,16.9,8,19.3,1.4,6,19.7,-5.1,1.4,112.6,92.4,20.2,191,22.1,2020
Nakye Sanders,TU,0.556,0.494,154.7,11.2,21.9,16.6,14.5,17.4,2.1,2.4,23.3,-3.5,1.5,111.2,98.9,12.3,223.3,22.1,2020
Ty-Shon Alexander,CU,0.592,0.538,169.1,0.9,14.5,8.1,12.3,8.7,2.2,0.8,23,0.6,1.4,118.5,99.1,19.3,361,22.1,2020
Joe Mooney,UCD,0.621,0.576,172.9,1.7,13.2,7.6,11.4,11.5,2.1,0.9,24.3,-1.8,1.4,117.6,103.9,13.7,241.9,22.1,2020
Alessandro Lever,GCU,0.61,0.581,170.7,7.3,13.7,10.6,15.3,13.3,0.8,0.7,23.5,-1.5,1.4,117.3,108.8,8.6,311.9,22,2020
Saddiq Bey,VILL,0.608,0.584,169.7,4.5,11.4,8,14.8,10.1,1.3,1.1,22.8,0.3,1.4,121.1,99.9,21.1,335.4,22,2020
Mahamadou Diawara,STET,0.598,0.589,135.3,14.9,15.3,15.1,6.8,22.3,1.3,2.9,27.9,-10.6,1.5,103.6,102.3,1.3,243.5,22,2020
Corey Manigault,UNM,0.596,0.56,156.3,6.7,14.1,10.5,6.1,14.8,2.7,2.5,24.4,-5.2,1.5,110.5,101.6,8.8,260.9,22,2020
Radshad Davis,UTA,0.566,0.537,157.4,11.2,19.2,15.2,16.9,13.3,2.2,1.4,20.2,0,1.3,115.6,95,20.6,268.9,22,2020
Aamir Simms,CLEM,0.565,0.532,158,8.5,18.6,13.5,18.6,16,2,3.2,23.3,-1.5,1.3,109.8,93.6,16.3,339.5,22,2020
Jon Teske,UM,0.537,0.505,143.8,8.3,19,13.8,7.7,12.3,2.1,6.1,22.8,-2.8,1.2,107.3,92.3,15.1,316.6,22,2020
Ian DuBose,HCU,0.557,0.495,154,5.3,19.3,12,22.8,18.8,2.2,0.9,28.1,-3.7,1.4,107.3,116.7,-9.4,356,22,2020
Gavin Kensmil,SFA,0.623,0.605,125.6,13.1,18,15.5,11,21.8,2.5,2.9,21.1,-5.7,1.6,112.7,88.4,24.3,294.6,22,2020
Nathaniel Hinton,U of H,0.54,0.498,155.2,9.7,22,15.8,13,11.1,2.8,0.7,18,0.4,1.3,122,88.8,33.2,361,22,2020
Darius Quisenberry,YSU,0.531,0.48,152.5,1.3,11.5,6.2,28.1,15.3,2.7,0.2,28.6,-0.1,1.2,109,102.5,6.5,310.4,22,2020
Nate Darling,UD,0.599,0.555,169.9,1.5,10.4,6.2,15.2,13.6,1.2,0.6,27.8,-2.4,1.4,113,107.3,5.7,352.6,22,2020
Kendric Davis,SMU,0.557,0.498,161.4,2.2,11.8,7.1,39,16.2,2,0.4,22.8,6,1.3,118.9,104.8,14.1,315.9,22,2020
Nate Reuvers,UW,0.537,0.494,157.2,5,15,10.1,5.5,10.9,1.1,7.5,28.8,-4.5,1.2,103.9,93,10.9,230.4,22,2020
Jake Toolson,BYU,0.613,0.591,174.3,1.8,15.1,8.7,20.2,14.1,1.8,1.3,22.5,1.7,1.3,116.5,97,19.5,392,21.9,2020
"Jimmy Boeheim, Jr.",COR,0.515,0.482,144.1,4.5,17.7,11,15.6,10.5,1.4,1.3,31.6,-2.2,1.2,102.8,109.9,-7.1,195.3,21.9,2020
Warren Williams,MAN,0.583,0.573,116,9,14.3,11.5,5.9,15.5,1.7,5.1,26.1,-6.8,1.5,105.2,95.7,9.5,140,21.9,2020
Marcus Hammond,NU,0.562,0.538,166.9,1.8,15.9,8.9,21.7,10.7,2,0.5,25.5,1.3,1.2,108.8,107.3,1.5,321.5,21.9,2020
Tim Fuller,WSU,0.616,0.636,108.1,13.3,16.4,14.9,7.4,12.9,1.2,5.4,16.7,-1.7,1.4,122.4,101.3,21.1,230.6,21.9,2020
Matthew Hurt,DUKE,0.6,0.58,162,8.4,11.6,10,7.6,9.7,1.2,3.3,20.4,-1.3,1.3,124.6,95.1,29.5,220,21.9,2020
"Cedric Henderson, Jr.",CAM,0.663,0.643,180.5,4.7,14.6,9.7,13.4,14.5,1.7,2.4,20.3,-1.3,1.5,120.3,99.6,20.7,295.6,21.9,2020
Alfonso Plummer,U of U,0.628,0.618,163.7,1.5,6.8,4.2,6.1,7.9,1.6,0.3,24.8,-2.2,1.3,118.7,106.7,12,107,21.9,2020
Elijah Olaniyi,SB,0.54,0.503,150.5,4.2,16.9,10.7,15.4,16,2.8,1.1,29.8,-5.5,1.3,103.2,93.4,9.8,288.9,21.9,2020
Antoine Davis,UDM,0.518,0.461,160.5,0.9,8.8,4.7,33.1,16.2,2.7,0.3,37.1,-4.2,1.2,101.9,110.7,-8.8,285.9,21.9,2020
Tyler Cheese,AKR,0.554,0.499,160.6,5.9,10.9,8.5,23.8,15.5,2,1,27.4,-1.1,1.3,110.8,94.6,16.2,295.6,21.8,2020
Matt Pile,UNO,0.563,0.576,104.8,11.2,26.4,18.8,9.7,17.5,0.9,5.6,20.7,-3.9,1.3,107,102.4,4.6,387,21.8,2020
Javan White,UMKC,0.487,0.463,136.2,13.5,25.1,19.2,12.6,15.8,2.5,5.9,28.3,-4.7,1.1,98.1,90.5,7.6,218.8,21.8,2020
Josip Vrankic,SCU,0.576,0.514,156.4,7.3,14.5,11.1,18.3,14.3,2.5,1.9,22.4,-0.1,1.5,115,96.5,18.5,315.1,21.8,2020
Jordan Goodwin,SLU,0.507,0.498,129.3,10.2,21.8,16,18.2,16.9,3.4,0.8,25.2,-2.9,1.2,101.8,89.8,12.1,416.9,21.8,2020
Christion Thompson,TU,0.541,0.488,140.8,3.7,18.6,10.8,18.6,11.5,3.3,1.9,22.6,0.5,1.4,110.4,97.7,12.7,340.1,21.7,2020
Kayne Henry,JSU,0.568,0.536,160.5,10.6,21.1,15.7,5.9,12.3,1.7,2.9,21.3,-3.4,1.3,114.2,96.5,17.8,281.1,21.7,2020
Jared Samuelson,UM,0.625,0.613,179.1,4.6,16.2,10.5,4,8.4,1.5,2.2,21.9,-2.2,1.3,117.6,98.3,19.3,136.5,21.7,2020
Jared Butler,BU,0.546,0.518,157.7,1.8,10.6,6.1,22.9,14.3,3.2,0.5,28.2,-1.2,1.2,109.7,91.1,18.5,262.4,21.7,2020
Jordan Burns,CU,0.534,0.501,154.8,1.7,9.1,5.4,27,13.7,3.1,0.5,26.8,2.1,1.2,109.5,98.9,10.6,352.1,21.7,2020
Stef Smith,UVM,0.588,0.569,162.9,1.3,10.1,5.8,19.9,13.1,2.3,0.3,25.8,-0.4,1.3,112.7,92.2,20.5,271.9,21.7,2020
Ivan Aurrecoechea,NMSU,0.604,0.585,156.2,10.4,19.8,15,8.8,17.3,0.8,1,24.8,-6,1.5,112.3,94,18.4,228.5,21.7,2020
Jayveous McKinnis,JSU,0.613,0.641,112.8,11.5,25.3,18.1,2.5,10.8,1.7,6.7,14.3,-2.2,1.6,122.6,91,31.6,385.4,21.6,2020
Remy Martin,ASU,0.542,0.499,153.9,1.4,8.6,4.9,26.2,14.9,2.4,0.1,29.2,-1,1.3,106,98.7,7.3,310.8,21.6,2020
Markquis Nowell,UALR,0.588,0.535,169.7,1.2,8.9,5.3,30.8,20.3,3.8,0.2,27.3,-1.4,1.4,108.2,99.5,8.7,303.5,21.6,2020
Trey Landers,DAY,0.614,0.61,148.2,8.5,19.4,14.6,14.3,13.9,2.2,1.3,18.2,0.7,1.5,122.8,91.2,31.5,334.1,21.6,2020
Sam Sessoms,BU,0.512,0.479,154.4,3.7,11.6,7.6,32.1,15.3,2.5,0.3,31.6,-0.7,1.1,102.6,109.6,-7,315.8,21.6,2020
Jon Axel Gudmundsson,DAV,0.564,0.511,152.8,2.1,22.4,12.5,24.6,14.6,2.1,0.2,23.2,1.9,1.4,113.3,98.5,14.8,377.4,21.6,2020
Will Rayman,CU,0.564,0.523,160.3,9.5,20.9,15.2,9.5,10.6,1.4,3.3,19.3,-0.5,1.3,120.4,96.5,23.9,421.9,21.6,2020
Anthony Edwards,UGA,0.52,0.473,146.8,2.5,14.8,8.7,17.9,12.9,2.3,1.7,30.4,-2.4,1.2,105.7,102.6,3.1,328.4,21.6,2020
Ethan Stair,MER,0.592,0.562,169.1,6.8,23.5,15.4,12.2,12.8,2,0.7,20.1,-1.1,1.3,118,97.2,20.8,425.9,21.6,2020
Breein Tyree,UM,0.552,0.495,160.8,1.1,11.5,6.3,17.5,12.1,2.2,0.4,30.1,-2.3,1.3,107.2,100.5,6.7,294.5,21.6,2020
Ben Krikke,VAL,0.632,0.597,168.4,8.6,12.8,10.6,8.7,13.4,1.6,3.2,19.8,-2.4,1.5,120.3,102.4,17.9,169.9,21.5,2020
Tre Jones,DUKE,0.524,0.474,155.6,2.1,10.8,6.5,31.6,14.8,2.8,0.9,23.9,4.2,1.2,113,94.1,18.8,371.8,21.5,2020
Obadiah Noel,UML,0.58,0.546,156.1,4.5,12.6,8.6,16,16.4,2.7,1.2,26.7,-3.6,1.5,108.4,105.2,3.2,348.1,21.5,2020
Josh Sharkey,SU,0.571,0.505,157.3,2.5,8.7,5.7,43.8,27.2,4.2,0,29.7,-3,1.4,100.2,107.9,-7.6,347.9,21.5,2020
Adrian Nelson,NKU,0.631,0.684,112.8,13.6,25.7,19.6,8.4,11,1.6,2.5,11.5,0.5,1.7,134.8,89.8,44.9,217.5,21.5,2020
Chris Duarte,UO,0.529,0.492,154.5,6.1,15.5,11,10.5,11.2,3.3,2.1,23.5,-1.5,1.2,111,95.7,15.3,274,21.5,2020
Matt Lewis,JMU,0.543,0.502,149.8,2.3,14.2,8.2,21.2,11.6,1.5,1,27,0,1.3,109.5,107.6,1.9,346.9,21.5,2020
Colbey Ross,PU,0.544,0.475,160.5,2.2,12.4,7.2,40,18.8,1.6,0.5,30.4,1,1.3,106.4,107.6,-1.2,409,21.4,2020
Manny Bates,NCST,0.635,0.657,114.3,10.3,13.6,11.9,2.6,12.7,1.4,15.9,12.1,-2.1,1.5,125,93.9,31.1,210.1,21.4,2020
Anthony Cowan,UMD,0.554,0.469,152.4,1.8,9.7,5.8,29,13.1,1.6,0.5,24.8,2.8,1.4,117,98.4,18.6,330,21.4,2020
Zach Pirog,CBU,0.672,0.617,147.1,11.4,19.2,15.4,5.7,16.5,1.1,9.4,13.2,-2.4,1.7,131.5,92,39.5,203.3,21.3,2020
Chris Harris,U of H,0.644,0.642,126.7,16.2,14.1,15.1,2.8,17.2,0.9,14.1,10.7,-2.9,1.5,128.7,88.4,40.3,209.3,21.3,2020
Isaiah Whaley,UConn,0.583,0.54,127.3,11.7,18.2,14.9,6.2,14.9,2,8.4,15.7,-2.8,1.4,117.9,89.9,28.1,210.8,21.3,2020
Terrell Gomez,CSUN,0.602,0.556,182.7,1,6.6,3.8,12.2,8,1.2,0,23.9,0.3,1.3,120.9,115.7,5.2,336.9,21.3,2020
Christian Bishop,CU,0.598,0.595,217.1,10.2,16.7,13.7,11.4,17.3,1.8,5.5,20.8,-2.9,1.5,113.4,96.1,17.2,238.1,21.3,2020
Zach Cooks,NJIT,0.507,0.457,148.8,2.6,14,8,14.7,10.6,2.8,0.3,30.4,-2.4,1.2,101.6,100.5,1.1,300.6,21.3,2020
Feron Hunt,SMU,0.611,0.586,157.4,8.6,19.2,14,7.5,14.8,1.6,3.7,19.4,-3.4,1.4,116.6,99.4,17.3,292.3,21.3,2020
Roman Penn,DU,0.581,0.543,168.6,2.5,16,9.5,38.5,19.1,2.4,0,22.2,4.4,1.3,113.1,99,14.1,374.1,21.3,2020
Tyler Stevenson,USM,0.582,0.557,123.9,7.2,20.1,13.8,8.5,12.6,1,2.2,23.4,-3.3,1.4,111,103.7,7.3,279.5,21.3,2020
JaVonte Perkins,SLU,0.555,0.501,156.2,4.5,9.5,7,5.5,7.9,1.7,1.3,26.5,-2.6,1.3,116.4,98,18.4,214.6,21.3,2020
A.J. Green,UNI,0.557,0.509,172.4,0.8,8.9,5.1,17.6,14.1,1.2,0,31.2,-2.8,1.2,109.6,101.2,8.4,267.9,21.3,2020
Bo Hodges,ETSU,0.547,0.525,138.9,5.5,18.2,11.8,16.4,16.2,2.8,3.2,23.4,-1.9,1.3,108.1,90,18.1,328.8,21.3,2020
Marcus Zegarowski,CU,0.608,0.588,167.4,0.6,11,6.1,27.6,16.3,1.8,0.3,23.5,2.2,1.3,114.7,101.7,13,361.8,21.2,2020
Amari McCray,PAC,0.569,0.566,113.3,13.7,22.9,18.2,7.9,18.9,1.7,5.8,24.2,-6.8,1.3,104.8,91.7,13.1,134.9,21.2,2020
Marcellus Earlington,STJ,0.502,0.485,138.9,12.5,13.9,13.2,7,8.9,2.9,1.8,25,-2.5,1.1,106.3,95.5,10.8,191.8,21.2,2020
Jordan Minor,MC,0.534,0.518,146.7,18.8,14.8,16.9,11.4,18.2,0.9,7.5,24.5,-5.2,1.4,105.7,93.4,12.3,163,21.2,2020
Mike Bothwell,FU,0.616,0.587,168.6,1.9,10.4,6.1,16.9,11,2.6,0.3,20.8,1.5,1.4,120.9,97.2,23.7,240.8,21.2,2020
Richmond Aririguzoh,PRIN,0.631,0.617,127.1,12.6,20.3,16.5,16.2,24.9,0.9,2,23.4,-6,1.6,109.6,103.1,6.5,264.4,21.1,2020
Brian Fobbs,TU,0.548,0.498,160.7,3.8,14,9,11.9,12,1.5,0.5,27.2,-3,1.3,111.6,102.7,8.9,274.8,21.1,2020
Chad Lott,USA,0.568,0.558,115.3,7.8,12.6,10.3,8.3,12.6,2.4,2.5,22,-2.8,1.3,111.2,101,10.2,291.8,21.1,2020
Jordan Bruner,YALE,0.538,0.506,153.2,6.9,25.2,16.6,22.2,20,1.9,6.2,20.4,-0.2,1.2,105.9,87.7,18.3,382,21.1,2020
Tevin Brown,MSU,0.599,0.557,160.3,1.2,12.3,7.2,18.9,14.7,1.8,1.1,23.5,-0.3,1.5,116.3,93.9,22.4,378,21.1,2020
Matt Bradley,Cal,0.575,0.517,168.8,2.6,15.5,9.1,12.2,13.4,0.9,0.8,28.7,-4.2,1.4,109.2,105.3,4,267.4,21.1,2020
Danny Pippen,KSU,0.541,0.49,150.4,7,20.3,13.8,11.2,15.1,0.8,5.7,26.6,-4.2,1.3,107.2,96.4,10.8,310.5,21.1,2020
Isaiah White,UVU,0.524,0.456,136.4,8.8,23.4,16.3,9.4,12.1,1.4,1.3,26.9,-3.5,1.4,105.9,97.5,8.3,215.6,21.1,2020
Immanuel Quickley,UK,0.595,0.511,176.8,2.1,12,7.5,11.4,10.6,1.6,0.5,23.6,-1.1,1.5,121.2,98.3,22.9,277.8,21,2020
Tyrn Flowers,LIU,0.524,0.499,144.4,6.4,23.8,15.3,12.2,10.4,2,5.1,21.5,-0.5,1.2,107.1,96.8,10.3,463.4,21,2020
Tommy Funk,USMA,0.54,0.516,146.7,0.9,12.4,6.8,37.6,14.8,1.3,0.3,27,5.1,1.2,107.7,104.6,3.1,386.6,21,2020
Isaac Kante,HOF,0.666,0.655,132.7,9.8,20.6,15.2,5.3,17.4,1.1,1.2,17.7,-4.3,1.7,122.4,99.2,23.2,336.3,21,2020
Mamadi Diakite,UVA,0.554,0.51,158.9,6.4,18.8,12.9,5,14.7,1.6,5.3,26,-6.1,1.3,102.6,84.2,18.4,280.5,21,2020
Ron Harper,RU,0.543,0.515,150.9,4.6,17.4,11.2,7.3,8.7,1.7,3.4,21.9,-1.4,1.2,113.4,91.1,22.3,277.1,21,2020
Jake LaRavia,ISU,0.571,0.555,156.1,13,16.5,14.7,13.9,17.6,1.3,5.6,22.1,-3.1,1.3,110.2,98.6,11.7,244.3,21,2020
Steven Enoch,U of L,0.569,0.536,158.9,8.7,21.9,15.6,4.4,14,0.8,3.6,24.3,-5.5,1.3,109.3,92.1,17.1,202.1,21,2020
Justyn Mutts,UD,0.574,0.542,138.5,8.1,22.7,15.9,13.6,19,2.3,3.7,21.5,-3.2,1.3,107.7,97.3,10.4,372.5,21,2020
Dimitrije Spasojevic,UMBC,0.6,0.605,113.5,6,13.4,9.7,10.5,11.7,1.1,1.5,22,-2.1,1.3,113.5,99.7,13.9,180.1,21,2020
Noah Gurley,FU,0.597,0.571,164.2,5.4,14.1,9.8,13.1,17.6,1.7,3,26.1,-4.6,1.4,107.8,96.3,11.5,274.1,20.9,2020
Arnaldo Toro Barea,GW,0.501,0.476,104.3,18.6,26.4,22.5,4.9,13.3,1,3,22.1,-4.3,1.3,105.3,102.4,2.9,162.9,20.9,2020
Joe Pridgen,HC,0.58,0.574,156.7,5.7,17.5,11.4,15.1,19.1,1.5,1.4,27.1,-5.9,1.4,102.6,111.7,-9.1,314.8,20.9,2020
Marcus Burk,IUPUI,0.553,0.517,161.1,1.7,9.2,5.3,13.6,11.1,1.9,0.8,29.9,-3.1,1.2,108.1,113.1,-4.9,289.6,20.9,2020
Kane Williams,GSU,0.537,0.464,152.9,5,11,8,26.3,16.4,2.6,1.3,24.9,0.7,1.4,111.4,97.8,13.6,330.8,20.8,2020
Yor Anei,OSU,0.541,0.487,152.1,8.9,17.3,13.2,5.5,14,1.7,11.8,21.9,-4.4,1.4,107,91.5,15.5,209.3,20.8,2020
Carter Hendricksen,UNF,0.572,0.535,162.1,4.9,20,12.5,10.6,7.9,0.8,0.7,22.3,0.2,1.3,120.1,105.1,15,358.5,20.8,2020
Andres Feliz,U of I,0.542,0.492,150.4,4.1,16.8,10.5,21.5,12.3,1.6,0.1,21.5,2,1.3,116.2,96.4,19.7,270,20.8,2020
Marquise Kennedy,L-IL,0.576,0.558,152.6,3.1,13.3,8.3,14,12.7,3.4,1.8,24.2,-1.3,1.4,108.3,92.3,16,184.6,20.8,2020
T.J. Atwood,LU,0.565,0.531,164.3,7,15.4,11.1,11.2,16.2,2.2,1.9,24.5,-4.7,1.3,106.5,96.7,9.8,353.3,20.8,2020
Kellan Grady,DAV,0.563,0.525,163,2,12.5,7.4,15.9,12.1,2,0.5,26.6,-1.3,1.3,109.4,101.8,7.6,294,20.8,2020
Lukas Jarrett,LC,0.613,0.597,156.6,5.7,16.6,11.6,24.4,22.1,1.3,4.5,20,0.1,1.5,111.7,100.5,11.2,251.5,20.7,2020
Taveion Hollingsworth,WKU,0.576,0.5,162.2,3.3,10.4,7,16.2,15.9,2.2,0.2,25.2,-2.7,1.4,110.5,102.9,7.6,286.3,20.7,2020
Juvaris Hayes,MC,0.501,0.457,146.3,4.1,12,8,38.8,23.9,6.7,0.4,21.6,2.7,1.2,100,85.4,14.5,376,20.7,2020
Josh Parrish,RU,0.639,0.638,124.6,7.4,13,10.2,15.2,13.8,2,1.7,17.2,0,1.6,124.2,103.4,20.8,211.8,20.7,2020
Isaiah Bailey,BCU,0.554,0.459,148.7,3.7,14.4,9.1,17.5,18.5,2.5,1.5,28.2,-5.3,1.5,104.4,93.9,10.5,242.1,20.7,2020
George Papas,MU,0.531,0.467,156.5,2.9,10.1,6.3,24.9,12.3,2.9,1.6,25.9,1.1,1.2,108.2,98.3,9.9,166.6,20.7,2020
Elijah Lufile,ORU,0.549,0.533,111.2,19.7,18.8,19.3,2.3,14.8,1.8,0.5,19,-4.8,1.4,116.2,101.3,14.9,138.6,20.7,2020
Mike Adewunmi,SIUE,0.582,0.538,161.8,7.1,24.9,15.9,9.1,15.8,1.8,2.3,22.7,-4.4,1.4,108.1,99.5,8.6,197.5,20.7,2020
Kyle Young,OSU,0.613,0.593,139.5,11.2,17.8,14.7,8.2,8.4,0.8,2.7,15.2,0.2,1.5,132.7,93.7,39.1,198.5,20.6,2020
E.J. Crawford,IC,0.579,0.511,161.7,3.8,12.3,8.4,11.6,14.2,1.5,1.4,26.7,-4.1,1.4,109.7,103.3,6.4,283.8,20.6,2020
Antonio Williams,KSU,0.551,0.529,146.8,5.1,9.1,7.1,23.3,17.4,2.3,1.9,25.7,-1.1,1.3,107.9,100.8,7.1,274.8,20.6,2020
David Azore,UTA,0.542,0.485,152.6,2,15.2,8.6,26.3,13.6,2,0.6,25.4,1.4,1.3,108.5,97.7,10.8,306.6,20.6,2020
